Key,Key,EN,DE,
activemodel.models.decidim/surveys/closed_survey_event,activemodel.models.decidim/surveys/closed_survey_event,Survey ended,Umfrage beendet,
activemodel.models.decidim/surveys/opened_survey_event,activemodel.models.decidim/surveys/opened_survey_event,Survey started,Umfragen begonnen,
activerecord.models.decidim/surveys/survey.one,activerecord.models.decidim/surveys/survey.one,Survey,Umfrage,
activerecord.models.decidim/surveys/survey.other,activerecord.models.decidim/surveys/survey.other,Surveys,Umfragen,
activerecord.models.decidim/surveys/survey_answer.one,activerecord.models.decidim/surveys/survey_answer.one,Answer,Antwort,
activerecord.models.decidim/surveys/survey_answer.other,activerecord.models.decidim/surveys/survey_answer.other,Answers,Antworten,
decidim.components.surveys.actions.answer,decidim.components.surveys.actions.answer,Answer,Antwort,
decidim.components.surveys.name,decidim.components.surveys.name,Survey,Umfrage,
decidim.components.surveys.settings.global.announcement,decidim.components.surveys.settings.global.announcement,Announcement,Bekanntmachung,
decidim.components.surveys.settings.global.clean_after_publish,decidim.components.surveys.settings.global.clean_after_publish,Delete answers when publishing the survey,Antworten beim Veröffentlichen der Umfrage löschen,
decidim.components.surveys.settings.step.allow_answers,decidim.components.surveys.settings.step.allow_answers,Allow answers,Antworten zulassen,
decidim.components.surveys.settings.step.allow_unregistered,decidim.components.surveys.settings.step.allow_unregistered,Allow unregistered users to answer the survey,"Nicht angemeldeten Benutzern erlauben, die Umfrage zu beantworten",
decidim.components.surveys.settings.step.allow_unregistered_help,decidim.components.surveys.settings.step.allow_unregistered_help,"If active, no login will be required in order to answer the survey. This may lead to poor or unreliable data and it will be more vulnerable to automated attacks. Use with caution!","Falls aktiv, ist für die Beantwortung der Umfrage keine Anmeldung erforderlich. Dies kann zu schlechten oder unzuverlässigen Daten führen und ist anfälliger für automatisierte Angriffe. Mit Vorsicht verwenden!",
decidim.components.surveys.settings.step.announcement,decidim.components.surveys.settings.step.announcement,Announcement,Bekanntmachung,
decidim.events.surveys.survey_closed.email_intro,decidim.events.surveys.survey_closed.email_intro,The survey %{resource_title} in %{participatory_space_title} has been closed.,Die Umfrage %{resource_title} in %{participatory_space_title} wurde beendet.,
decidim.events.surveys.survey_closed.email_outro,decidim.events.surveys.survey_closed.email_outro,You have received this notification because you are following %{participatory_space_title}. You can stop receiving notifications following the previous link.,"Sie haben diese Benachrichtigung erhalten, weil Sie ""%{participatory_space_title}"" folgen. Der Empfang von Benachrichtigungen kann über den vorherigen Link beendet werden.",
decidim.events.surveys.survey_closed.email_subject,decidim.events.surveys.survey_closed.email_subject,A survey has finished in %{participatory_space_title},Eine Umfrage in %{participatory_space_title} wurde beendet,
decidim.events.surveys.survey_closed.notification_title,decidim.events.surveys.survey_closed.notification_title,"The survey <a href=""%{resource_path}"">%{resource_title}</a> in <a href=""%{participatory_space_url}"">%{participatory_space_title}</a> has finished.","Die Umfrage <a href=""%{resource_path}"">%{resource_title}</a> in <a href=""%{participatory_space_url}"">%{participatory_space_title}</a> wurde beendet.",
decidim.events.surveys.survey_opened.email_intro,decidim.events.surveys.survey_opened.email_intro,The survey %{resource_title} in %{participatory_space_title} is now open. You can participate in it from this page:,Die Umfrage %{resource_title} in %{participatory_space_title} ist jetzt geöffnet. Von dieser Seite aus können Sie sich daran beteiligen:,
decidim.events.surveys.survey_opened.email_outro,decidim.events.surveys.survey_opened.email_outro,You have received this notification because you are following %{participatory_space_title}. You can stop receiving notifications following the previous link.,"Sie haben diese Benachrichtigung erhalten, weil Sie ""%{participatory_space_title}"" folgen. Der Empfang von Benachrichtigungen kann über den vorherigen Link beendet werden.",
decidim.events.surveys.survey_opened.email_subject,decidim.events.surveys.survey_opened.email_subject,A new survey in %{participatory_space_title},Eine neue Umfrage in %{participatory_space_title},
decidim.events.surveys.survey_opened.notification_title,decidim.events.surveys.survey_opened.notification_title,"The survey <a href=""%{resource_path}"">%{resource_title}</a> in <a href=""%{participatory_space_url}"">%{participatory_space_title}</a> is now open.","Die Umfrage <a href=""%{resource_path}"">%{resource_title}</a> in <a href=""%{participatory_space_url}"">%{participatory_space_title}</a> ist jetzt geöffnet.",
decidim.metrics.survey_answers.description,decidim.metrics.survey_answers.description,Number of surveys answered by participants,Anzahl der von den Teilnehmern beantworteten Umfragen,
decidim.metrics.survey_answers.object,decidim.metrics.survey_answers.object,answers to surveys,Antworten auf Umfragen,
decidim.metrics.survey_answers.title,decidim.metrics.survey_answers.title,Answers to surveys,Antworten auf Umfragen,
decidim.surveys.admin.exports.survey_user_answers,decidim.surveys.admin.exports.survey_user_answers,Survey participant answers,Antworten der Umfrageteilnehmer,
decidim.surveys.admin.surveys.update.invalid,decidim.surveys.admin.surveys.update.invalid,There was a problem saving the survey.,Beim Speichern der Umfrage ist ein Problem aufgetreten.,
decidim.surveys.admin.surveys.update.success,decidim.surveys.admin.surveys.update.success,Survey successfully saved.,Umfrage erfolgreich gespeichert.,
decidim.surveys.last_activity.new_survey_at_html,decidim.surveys.last_activity.new_survey_at_html,<span>New survey at %{link}</span>,<span>Neue Umfrage unter %{link}</span>,
decidim.surveys.surveys.answer.invalid,decidim.surveys.surveys.answer.invalid,There was a problem answering the survey.,Bei der Beantwortung der Umfrage ist ein Problem aufgetreten.,
decidim.surveys.surveys.answer.spam_detected,decidim.surveys.surveys.answer.spam_detected,"There was a problem answering the form. Maybe you've been too quick, can you try again?","Bei der Beantwortung des Formulars ist ein Problem aufgetreten. Vielleicht waren Sie zu schnell, können Sie es noch einmal versuchen?",
decidim.surveys.surveys.answer.success,decidim.surveys.surveys.answer.success,Survey successfully answered.,Umfrage erfolgreich beantwortet.,
